,cnt,description,link,org_link,pDate,title
891,892,"창업 이듬해인 2017년 시드 투자사인 카카오벤처스와 카이스트 청년창업투자지주회사로부터 5억원을 투자받았고, 2020년부터 20201년까지 한국투자파트너스, <b>스마일게이트인베스트먼트</b> 등으로부터 50억원의 시리즈 A... ",https://biz.chosun.com/industry/company/2023/02/06/TDLSA24XABFKLA244DJMGJ6U5Q/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://biz.chosun.com/industry/company/2023/02/06/TDLSA24XABFKLA244DJMGJ6U5Q/?utm_source=naver&utm_medium=original&utm_campaign=biz,2023-02-06 14:11:00,"카카오가 투자한 스타트업 ‘휴마트컴퍼니’, 임직원 70% 구조조정"
892,893,이번 라운드에서는 기존 투자사인 본엔젤스벤처파트너스를 비롯해 ▲패스웨이 파트너스 ▲프로디지 <b>인베스트먼트</b> ▲코사인 <b>인베스트먼트</b> ▲액세스 벤처스 ▲<b>스마일게이트 인베스트먼트</b> ▲아이피투자조합 등이... ,https://www.seoul.co.kr/news/newsView.php?id=20230206500053&wlog_tag3=naver,https://www.seoul.co.kr/news/newsView.php?id=20230206500053&wlog_tag3=naver,2023-02-06 11:00:00,모바일 코딩 교육 기업 ‘유리프트’ 25억 규모 투자 유치
893,894,"또 <b>스마일게이트 인베스트먼트</b>로부터 시드(seed) 투자를 유치했으며, 정부의 창업성장 기술개발 지원사업인 팁스(TIPS)에도 선정됐다. 올해 상반기에 프리A 시리즈 투자유치에 나설 계획이다. 김은하 디에이엘컴퍼니 대표는... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=1635522,http://www.enewstoday.co.kr/news/articleView.html?idxno=1635522,2023-02-04 14:00:00,"[스타트업플러스] 라이프스타일, 앱으로 업그레이드하다"
894,895,"주요 투자사는 나우IB캐피탈, <b>스마일게이트인베스트먼트</b>, 동문파트너즈 등 모험자본 투자사 외에도 농협은행, KB산업은행, 미래에셋증권 등이다. 윙잇은 2015년 '아그레아블컴퍼니'로 출발해 액셀러레이터... ",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301301708528520101138,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301301708528520101138,2023-02-03 08:02:00,"[더벨][VC 투자기업] 간편식 커머스 '윙잇', 250억 신규 펀딩 나선다"
895,896,"IMM<b>인베스트먼트</b>는 300억원 규모의 ESG펀드를 계획 중이며, <b>스마일게이트인베스트먼트</b>는 지난해부터 투자 단계에서 자체 가이드라인에 따라 ESG를 평가하고 모니터링하고 있다. 물론 국민연금을 포함한 연기금과... ",http://www.segye.com/content/html/2023/02/02/20230202514968.html?OutUrl=naver,http://www.segye.com/content/html/2023/02/02/20230202514968.html?OutUrl=naver,2023-02-02 23:03:00,[열린마당] ESG경영 시작은 ‘평가 투명성·공시’
896,897,벤처캐피탈 업계에서 잔뼈가 굵은 강정훈 <b>스마일게이트 인베스트먼트</b> 상무도 2015년 시드 투자부터 프리(Pre)IPO 단계까지 네 차례나 투자에 참여할 정도로 인벤티지랩을 눈여겨보고 있다. 흑자전환 목표시점은 2년... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01079126635506584,http://www.edaily.co.kr/news/newspath.asp?newsid=01079126635506584,2023-02-02 09:49:00,김주희 인벤티지랩 대표 “올해 글로벌 기술수출 가시화&quot;
897,898,"바이오 기업에만 투자하는 전문 VC로 국내 VC 중 바이오·의료 분야 투자액은 한국투자파트너스, <b>스마일게이트인베스트먼트</b>에 이어 ‘톱 3’로 꼽힌다. 이 대표는 글로벌 제약사 일라이릴리의 '마운자로'를 필두로 한... ",https://www.sedaily.com/NewsView/29LKZ7TRBS,https://www.sedaily.com/NewsView/29LKZ7TRBS,2023-02-01 17:59:00,&quot;CGT·비만치료제 유망…올 바이오 투자 살아날것&quot;
898,899,지난 7월 진행된 IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b>의 투자를 통해 기업 가치를 약 1조 원 이상으로 평가를 받았다. 또한 최근 사우디아라비아의 국부펀드(PIF)와 사우디아라비아 투자부 차관과 모태펀드... ,http://www.gamevu.co.kr/news/articleView.html?idxno=25923,http://www.gamevu.co.kr/news/articleView.html?idxno=25923,2023-02-01 09:16:00,"중견 게임사들, 연내 IPO 추진으로 성장 동력 얻는다"
899,900,"주관사로 삼일PwC가 선정됐으며 <b>스마일게이트인베스트먼트</b>, 산업은행, 미래에셋증권 등이 기존 투자자로 참여했다. 2015년 문을 연 이 회사는 지난해까지 누적 202억원 자금 유치했다. 10분 내 조리 가능한 HMR 커머스... ",https://www.hankyung.com/it/article/202301314898i,https://www.hankyung.com/it/article/202301314898i,2023-01-31 16:49:00,잡지 표지까지 만든 AI…하이브는 AI기업 수퍼톤 인수 [Geeks' Briefing]
900,901,"가장 최근인 지난해 8월엔 산업은행과 미래에셋증권, 나우아이비캐피탈, 농협은행, <b>스마일게이트인베스트먼트</b>, 동문파트너즈 등이 이 회사의 성장성에 베팅했다. 2015년 설립된 이 회사는 ‘일상을 편하고 맛있게’... ",https://www.hankyung.com/it/article/202301302942i,https://www.hankyung.com/it/article/202301302942i,2023-01-31 09:58:00,"&quot;입짧은햇님이 먹은 LA갈비&quot;…윙잇, 250억원 투자 유치 추진[김종우의 VC 투자..."
901,902,대표 △남기문 <b>스마일게이트인베스트먼트</b> 대표 △박하진 HB<b>인베스트먼트</b> 대표 △송은강 캡스톤파트너스 대표 △위윤덕 DS자산운용 대표 △유승운 스톤브릿지벤처스 대표 △윤건수 DSC<b>인베스트먼트</b> 대표 △이동현... ,https://www.hankyung.com/economy/article/2023012900661,https://www.hankyung.com/economy/article/2023012900661,2023-01-29 17:42:00,&quot;스타트업 세일 시작…눈높이 낮춰야 생존한다&quot;
902,903,"회사는 지난 2021년 시리즈 B 투자유치를 진행해 <b>스마일게이트인베스트먼트</b>, DSC<b>인베스트먼트</b> 등을 주주로 확보했다. 지난해 말에는 IS동서 측을 상대로 후속 투자를 진행한 것으로 보인다. IS동서는 건설폐기물 1위... ",https://www.mk.co.kr/article/10619918,https://www.mk.co.kr/article/10619918,2023-01-26 22:25:00,“쓰레기가 돈 된다”…폐기물 사업에 투자 늘리는 이 회사
903,904,"회사는 2021년 시리즈B 투자 유치를 진행해 <b>스마일게이트인베스트먼트</b>, DSC<b>인베스트먼트</b> 등을 주주로 확보했다. 지난해 말에는 IS동서 측을 상대로 투자를 단행한 것으로 보인다. IS동서는 건설폐기물 1위 업체... ",https://www.mk.co.kr/article/10619623,https://www.mk.co.kr/article/10619623,2023-01-26 17:22:00,&quot;쓰레기가 돈 된다&quot; IS동서 100억 베팅
904,905,"이번 투자는 TBT 이람 대표가 주도했으며, <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등이 참여했다. 인티그레이션은 지난 2019년 한의계 플랫폼 스타트업 ‘메디스트림’을... ",https://www.donga.com/news/article/all/20230126/117586316/1,https://www.donga.com/news/article/all/20230126/117586316/1,2023-01-26 13:29:00,"[주간투자동향] 피플펀드, 247억 원 규모의 추가 투자 유치"
905,906,"이번 투자는 TBT가 주도했으며 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등이 참여했다. 인티그레이션은 지난 2019년 한의계 플랫폼 스타트업 메디스트림으로 시작해... ",http://www.fnnews.com/news/202301241843174106,http://www.fnnews.com/news/202301241843174106,2023-01-24 18:44:00,"인티그레이션, 100억 시리즈B 투자 유치 [주간 VC 동향]"
906,907,"이번 투자는 TBT가 주도했으며 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등이 참여했다. 인티그레이션은 지난 2019년 한의계 플랫폼 스타트업 메디스트림으로 시작해... ",http://www.fnnews.com/news/202301201620446664,http://www.fnnews.com/news/202301201620446664,2023-01-24 13:20:00,[주간 VC 동향] '인티그레이션' 100억원 규모 시리즈B 투자 유치 등
907,908,이 회사는 지난해 7월 IMM<b>인베스트먼트</b>와 <b>스마일게이트인베스트먼트</b>에 일부 구주 매각을 하면서 기업가치 1조원대로 평가받았다. 파산 직전의 중국어 교육 회사였던 어스얼라이언스는 경제 유튜버 회사로 전환하며... ,https://www.hankyung.com/it/article/202301194797i,https://www.hankyung.com/it/article/202301194797i,2023-01-24 10:31:00,VC가 꼽은 올해 유망 스타트업은 '로·디·이' [긱스]
908,909,"베트남에서 넥스트랜스는 페이스북 창업자가 만든 벤처캐피탈(VC)인 비캐피탈(BCapital)과 창업자펀드인 앤트파이낸셜(Ants Financial), 본엔젤스 그리고 국내 VC와 대기업인 <b>스마일게이트인베스트먼트</b>, 스틱<b>인베스트먼트</b>... ",https://biz.chosun.com/stock/stock_general/2023/01/24/GF3RT4XGGNAMTNWHT45GZTV4CM/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://biz.chosun.com/stock/stock_general/2023/01/24/GF3RT4XGGNAMTNWHT45GZTV4CM/?utm_source=naver&utm_medium=original&utm_campaign=biz,2023-01-24 06:01:00,[K증권 웨이브]⑦ ‘코리안 머니’가 움직이는 호찌민 기업들...韓 초기 투자...
909,910,"시드 및 초기 투자를 필요로 하는 스타트업의 경우, <b>스마일게이트인베스트먼트</b>로부터 최소 5000만원에서 최대 2억원의 투자를 받을 수 있는 기회가 주어진다. 팁스(TIPS), 벤쳐캐피탈(VC)과 연계한 후속 투자 유치 기회도... ",https://www.ceoscoredaily.com/page/view/2023011916340624740,https://www.ceoscoredaily.com/page/view/2023011916340624740,2023-01-22 07:02:00,청소년부터 스타트업까지…미래 인력 키우는 게임업계
910,911,△<b>스마일게이트인베스트먼트</b> △A벤처스 △IBX파트너스 △하나은행 △인사이트에퀴티파트너스 등이 참여했다. 정희범 메디스트림 대표는 “가입률과 활성도가 높은 커뮤니티를 바탕으로 가격 협상력을 지속적으로... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01423526635480016,http://www.edaily.co.kr/news/newspath.asp?newsid=01423526635480016,2023-01-21 13:07:00,"[VC가 선택한 바이오]인티그레이션, 투자 유치"
911,912,"최근에는TBT파트너스, <b>스마일게이트인베스트먼트</b>, A벤처스 등으로부터 100억원 규모의 시리즈B 투자를 유치하는데 성공했다. &quot;의료기기 공동구매로 30% 절약&quot; 이커머스로 확장한 커뮤니티 인티그레이션은 현재 한의사... ",http://news.mt.co.kr/mtview.php?no=2023012018221164018,http://news.mt.co.kr/mtview.php?no=2023012018221164018,2023-01-21 09:00:00,의사들이 만든 '개원의 플랫폼'...투자혹한기에도 100억 뭉칫돈
912,913,"TBT, <b>스마일게이트인베스트먼트</b>, 에이벤처스, 하나은행, IBX파트너스 등이 투자에 참여했다. 2019년 설립된 이 회사는 의료인 커뮤니티뿐만 아니라 △온오프라인 강의 플랫폼 △이커머스 △경영지표관리 SaaS... ",https://www.hankyung.com/it/article/202301206483i,https://www.hankyung.com/it/article/202301206483i,2023-01-20 13:10:00,"한의사 70%가 쓰는 커뮤니티, 100억원 '러브콜' [이번주 VC 투자]"
913,914,"작년 10월에는 <b>스마일게이트인베스트먼트</b> 등에서 시리즈A 투자를 받아 약 100억 이상의 누적 투자금을 보유하고 있다. 한편, 세계 최대 IT 전시회 'CES'는 전 세계 가전업계의 흐름을 한눈에 파악할 수 있는 전시회다.... ",http://kr.aving.net/news/articleView.html?idxno=1775793,http://kr.aving.net/news/articleView.html?idxno=1775793,2023-01-20 10:32:00,"누비랩, CES2023 참가 성과보고회 개최... &quot;다양한 분야 협업으로 글로벌 시장..."
914,915,그만큼 대표의 자질과 매력도는 투자 결정에서 중요한 요소다&quot; 강정훈 <b>스마일게이트인베스트먼트</b> 이사(사진)는 투자 결정을 할 때 가장 중요한 포인트로 창업자의 인간적인 매력을 꼽았다. 그가 말하는 매력이란 '함께... ,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301170936363440108248,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301170936363440108248,2023-01-20 08:12:00,[더벨][thebell interview] 강정훈 이사 &quot;사람 매료하는 아이디어 창업가 주목...
915,916,"시드 및 초기 투자를 필요로 하는 스타트업의 경우, <b>스마일게이트인베스트먼트</b>로부터 최소 5000만 원에서 최대 2억 원의 투자를 받을 기회가 주어진다. 팁스(TIPS), 벤처캐피탈(VC)과 연계한 후속 투자 유치 기회도 마련돼... ",https://weekly.cnbnews.com/news/article.html?no=148163,https://weekly.cnbnews.com/news/article.html?no=148163,2023-01-19 14:04:00,"[스타트업 육성에 진심인 기업들②] 국내 대형 게임사들, 인디 게임 지원으로..."
916,917,"19일 관련업계에 따르면 의료인 플랫폼 서비스 업체 '인티그레이션(대표 정희범)'은 지난 17일 티비티파트너스(TBT)와 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스로부터 100억원... ",http://www.the-stock.kr/news/articleView.html?idxno=17723,http://www.the-stock.kr/news/articleView.html?idxno=17723,2023-01-19 11:54:00,디지털기술 날개 달고 비상하는 K-헬스케어 … 2023년 벽두부터 투자 '러시'
917,918,이번 투자는 싸이월드·네이버 블로그·밴드·스노우 등을 기획한 이람 TBT 대표가 주도했으며 <b>스마일게이트인베스트먼트</b>·A벤처스·IBX파트너스·하나은행·인사이트에퀴티파트너스 등이 참여했다. 2019년 한의계 플랫폼... ,https://economist.co.kr/article/view/ecn202301170069,https://economist.co.kr/article/view/ecn202301170069,2023-01-17 18:24:00,"의료인 플랫폼 인티그레이션, 100억 규모 시리즈B 투자 유치"
918,919,"이번 투자는 TBT 이람 대표의 주도로, <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등이 참여했다. 인티그레이션은 2019년 한의계 플랫폼 스타트업 메디스트림을 설립했으며... ",https://magazine.hankyung.com/job-joy/article/202301177292d,https://magazine.hankyung.com/job-joy/article/202301177292d,2023-01-17 16:02:00,"[Start-up Invest] 한의사·치과의사 출신 CEO가 만든 의료 플랫폼, 100억 원..."
919,920,"TBT, <b>스마일게이트인베스트먼트</b>, IBX파트너스, 하나은행 등이 이번 투자에 참여했다. 이로써 이 업체는 누적 투자액이 163억 원에 이른다. 이 업체는 한의사 출신 정희범 대표가 세운 메디스트림과 치과의사 출신 송언의... ",https://hankookilbo.com/News/Read/A2023011715490003780?did=NA,https://hankookilbo.com/News/Read/A2023011715490003780?did=NA,2023-01-17 15:57:00,"의사들이 만든 스타트업 인티그레이션, 100억 투자 유치"
920,921,"이번 투자는 싸이월드, 네이버 블로그, 밴드, 스노우 등을 기획했고 네이버 캠프모바일 대표를 역임한 커뮤니티 전문가 이람 TBT 대표가 주도했으며, 이와 함께 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스... ",https://biz.chosun.com/industry/company/2023/01/17/FKZA7F6IABBBTCODO6AB7M3UKY/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://biz.chosun.com/industry/company/2023/01/17/FKZA7F6IABBBTCODO6AB7M3UKY/?utm_source=naver&utm_medium=original&utm_campaign=biz,2023-01-17 15:31:00,"메디테크 스타트업 인티그레이션, 100억원 시리즈B 투자 유치"
921,922,"이번 투자는 싸이월드, 네이버 블로그, 밴드, 스노우 등을 기획했고 네이버 캠프모바일 대표를 역임한 커뮤니티 전문가 TBT 이람 대표가 주도했으며, 이와 함께 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행... ",https://health.chosun.com/site/data/html_dir/2023/01/17/2023011701466.html,https://health.chosun.com/site/data/html_dir/2023/01/17/2023011701466.html,2023-01-17 14:29:00,"메디테크 스타트업 '인티그레이션', 100억 규모 시리즈B 투자 유치"
922,923,"<b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등이 참여했다. 인티그레이션은 ▲커뮤니티 ▲온·오프라인 강의 플랫폼 ▲이커머스 ▲경영지표관리 SaaS(서비스형 소프트웨어)... ",http://www.newsis.com/view/?id=NISX20230117_0002162041&cID=13001&pID=13000,http://www.newsis.com/view/?id=NISX20230117_0002162041&cID=13001&pID=13000,2023-01-17 14:26:00,"인티그레이션, 100억 투자유치…하이로컬도 자금 확보"
923,924,"이번 투자는 싸이월드, 네이버 블로그, 밴드, 스노우 등을 기획했고 네이버 캠프모바일 대표를 역임한 커뮤니티 전문가 TBT 이람 대표가 주도했으며, 이와 함께 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스... ",http://www.getnews.co.kr/news/articleView.html?idxno=613314,http://www.getnews.co.kr/news/articleView.html?idxno=613314,2023-01-17 13:48:00,"한의사·치과의사 위한 인티그레이션,100억 규모의 시리즈B 투자 유치"
924,925,"임상 2a상 투약을 마무리했고 CSR보고서가 6월 예정되어 있다. 주요 FI는 데일리파트너스, DS자산운용, <b>스마일게이트 인베스트먼트</b>, 코리아오메가 투자금융이다. 2021년 말 박 대표 지분은 28%였다.",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301161617280880109012,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301161617280880109012,2023-01-17 13:08:00,"[더벨]와이바이오로직스, 기평 통과…유안타 앞세워 상장 재도전"
925,926,"이번 투자는 싸이월드, 네이버 블로그, 밴드, 스노우 등을 기획했고 네이버 캠프모바일 대표를 역임한 커뮤니티 전문가 TBT 이람 대표가 주도했으며, 이와 함께 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행... ",https://www.venturesquare.net/871792,https://www.venturesquare.net/871792,2023-01-17 12:22:00,"의료인 플랫폼 기업 ‘인티그레이션’, 100억 원 투자 유치"
926,927,"<b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등이 참여했다. 인티그레이션은 2019년 한의계 플랫폼 스타트업 메디스트림으로 시작해 치과의사 플랫폼 모어덴을 운영하는... ",https://www.etnews.com/20230117000058,https://www.etnews.com/20230117000058,2023-01-17 10:19:00,"의료인 플랫폼 서비스 인티그레이션, 100억원 투자 유치"
927,928,"이번 투자는 싸이월드, 네이버 블로그, 밴드, 스노우 등을 기획했고 네이버 캠프모바일 대표를 역임한 커뮤니티 전문가 이람 TBT 대표가 주도하고, <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행... ",http://news.mt.co.kr/mtview.php?no=2023011709211855365,http://news.mt.co.kr/mtview.php?no=2023011709211855365,2023-01-17 10:15:00,"의료인 커뮤니티 '인티그레이션', 100억 규모 시리즈 B 투자 유치"
928,929,"<b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등이 참여했다. 인티그레이션은 2019년 한의계 플랫폼 스타트업 메디스트림을 설립했으며, 치과의사 플랫폼 모어덴을 운영하는... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01968006635478704,http://www.edaily.co.kr/news/newspath.asp?newsid=01968006635478704,2023-01-17 10:00:00,"한의사·치과의사 플랫폼 운영'인티그레이션', 100억 시리즈B 유치"
929,930,"또 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등도 참여했다. 인티그레이션은 2019년 한의계 플랫폼 스타트업 메디스트림을 설립한 뒤 치과의사 플랫폼 모어덴을 운영하는... ",https://www.sedaily.com/NewsView/29KICYZUOH,https://www.sedaily.com/NewsView/29KICYZUOH,2023-01-17 09:34:00,치과 등 의료인 플랫폼 인티그레이션 시리즈 B 투자 유치 완료
930,931,"이번 투자는 싸이월드, 네이버 블로그, 밴드, 스노우 등을 기획했고 네이버 캠프모바일 대표를 역임한 커뮤니티 전문가 TBT 이람 대표가 주도했으며, 이와 함께 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스... ",https://www.mk.co.kr/article/10608777,https://www.mk.co.kr/article/10608777,2023-01-17 09:13:00,"커뮤니티 기반 종합 메디테크 스타트업 인티그레이션,100억 규모의 시리즈B 투..."
931,932,"TBT, <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등이 한의사·치과의사 등 의료인을 위한 플랫폼 서비스에 베팅했다. 17일 투자은행(IB) 업계에 따르면 TBT... ",http://www.fnnews.com/news/202301170846332781,http://www.fnnews.com/news/202301170846332781,2023-01-17 09:10:00,"[fn마켓워치]TBT·<b>스마일게이트</b>·A·IBX·하나은행·인사이트에쿼티, '의료인..."
932,933,"이번 투자는 TBT가 주도했으며, 이와 함께 <b>스마일게이트인베스트먼트</b>, A벤처스, IBX파트너스, 하나은행, 인사이트에퀴티파트너스 등이 참여했다. 인티그레이션은 2019년 한의계 플랫폼 스타트업 메디스트림을 설립했으며... ",https://platum.kr/archives/200824,https://platum.kr/archives/200824,2023-01-17 08:58:00,"커뮤니티 기반 종합 메디테크 ‘인티그레이션’, 100억 원 시리즈B 투자 유치"
933,934,이엔셀의 투자를 담당한 강정훈 <b>스마일게이트인베스트먼트</b> 심사역은 &quot;이엔셀의 독보적인 세포유전자 치료제 생산 기술력을 보고 투자를 결정했다&quot;며 &quot;이번 투자를 통해 신규 GMP 공장을 증설해 향후 성장이 기대된다&quot;고... ,http://www.sisajournal-e.com/news/articleView.html?idxno=296038,http://www.sisajournal-e.com/news/articleView.html?idxno=296038,2023-01-13 11:26:00,바이오 벤처에 2년째 뭉칫돈···단기 수익화 어려운 '신약개발'에 몰리는 이...
934,935,기관 투자자들과 소위 말하는 고액 자산 투자자들은 이제 기술수출 정도로는 만족을 안한다.” 바이오헬스케어 투자를 전문으로 하는 구영권 <b>스마일게이트인베스트먼트</b> 바이오/헬스케어 부문 대표는 기술수출의... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03129126635476736,http://www.edaily.co.kr/news/newspath.asp?newsid=03129126635476736,2023-01-11 17:46:00,빅파마도 투자자도 보수적 투자...기술수출 환경 왜 바뀌었나
935,936,<b>스마일게이트인베스트먼트</b>가 2년 연속 1조 클럽 지위를 유지하며 견조한 성장세를 이어가고 있다. 어려워진 벤처 투자 환경으로 인해 회수에 좀 더 높은 비중을 뒀음에도 불구하고 운용자산 규모는 전년 대비 소폭... ,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301090942234960107169,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301090942234960107169,2023-01-11 08:22:00,"[더벨][thebell League Table] '우보천리' <b>스마일게이트</b>인베, 2년 연속 '1조 ..."
936,937,"보살핌은 카카오벤처스와 굿워터캐피탈, <b>스마일게이트인베스트먼트</b>, 스트롱벤처스 등으로부터 프리-시리즈A 투자를 유치했다. 보살핌은 요양기관과 요양보호사를 연결해주는 플랫폼 '케어파트너'를 서비스하는... ",http://www.newsis.com/view/?id=NISX20230110_0002154244&cID=13001&pID=13000,http://www.newsis.com/view/?id=NISX20230110_0002154244&cID=13001&pID=13000,2023-01-11 07:01:00,'투자 빙하기' 여기에 돈 몰린다…실버테크·펫의약·환경
937,938,권 CVO는 <b>스마일게이트</b>홀딩스 지분 100%를 갖고 있으며 지주사는 <b>스마일게이트</b>엔터테인먼트·<b>스마일게이트</b>알피지·<b>스마일게이트</b>메가포트·에스피엠씨·<b>스마일게이트</b>스토브·<b>스마일게이트인베스트먼트</b>그룹(싱가포르)... ,https://biz.chosun.com/topics/law_firm/2023/01/10/5RYKJT2AYFGDDDFPEFCM23OUEI/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://biz.chosun.com/topics/law_firm/2023/01/10/5RYKJT2AYFGDDDFPEFCM23OUEI/?utm_source=naver&utm_medium=original&utm_campaign=biz,2023-01-10 18:18:00,"‘9조 갑부’ 권혁빈 이혼, 법무법인 화우· ‘스타변호사’ 양소영 맞붙는다"
938,939,"신한벤처투자와 에이티넘<b>인베스트먼트</b>, <b>스마일게이트인베스트먼트</b>를 앞질렀다. 대형 벤처펀드를 결성한 덕분에 다올<b>인베스트먼트</b>의 투자재원도 넉넉하게 쌓였다. 2022년 기준 VC 투자재원은 4200억원이다.... ",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301051328074920102571,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202301051328074920102571,2023-01-10 08:12:00,"[더벨][thebell League Table] 대형 펀드 앞세운 '다올인베', VC AUM '톱5' 재..."
939,940,"실버테크 스타트업 보살핌은 최근 카카오벤처스, 굿워터캐피탈, <b>스마일게이트인베스트먼트</b>, 스트롱벤처스로부터 프리 시리즈A 투자를 유치했다고 밝혔다. 보살핌은 요양보호사 매칭 플랫폼 ‘케어파트너’를... ",https://view.asiae.co.kr/article/2023010915570494713,https://view.asiae.co.kr/article/2023010915570494713,2023-01-10 06:00:00,투자 혹한기에도 실버테크 스타트업에 돈 몰린다
940,941,누비랩은 네이버 D2SF의 초기 투자를 비롯해 2022년 10월에는 <b>스마일게이트인베스트먼트</b> 등에서 100억원 규모의 시리즈 A 투자도 유치했다. 누비랩의 다음 스텝은 일반 소비자(B2C)다. 광범위한 음식 스캔 빅데이터를... ,http://www.bloter.net/newsView/blt202301070012,http://www.bloter.net/newsView/blt202301070012,2023-01-08 11:00:00,[CES 23 라이브]&quot;음식도 ESG 할 수 있어요&quot;...누비랩의 'AI 푸드스캔'
941,942,"플라스크는 KT <b>인베스트먼트</b>, 네이버 D2 스타트업 팩토리, <b>스마일게이트 인베스트먼트</b>, 타임와이즈 <b>인베스트먼트</b>, 스프링캠프 등 투자자로부터 약 30억원 규모의 Pre-A 투자를 유치했다.",https://www.dailian.co.kr/news/view/1190557/?sc=Naver,https://www.dailian.co.kr/news/view/1190557/?sc=Naver,2023-01-06 10:00:00,[CES 2023] 메타버스·AI·자율주행 기술 총집합…삼성이 키운 'C랩 스타트업...
942,943,"26일 업계에 따르면, 지난 6월 모태펀드 수시 출자사업에서 ESG 분야 위탁운용사(GP)로 선정된 <b>스마일게이트인베스트먼트</b>는 결성 총액 200억원 규모의 'IBK<b>스마일게이트</b> ESG 펀드 1호' 결성 총회를 마쳤다. 앵커 출자자(LP)... ",http://www.impacton.net/news/articleView.html?idxno=5622,http://www.impacton.net/news/articleView.html?idxno=5622,2023-01-05 18:18:00,1월 1주 국내 ESG 이슈 핫클립
943,944,"기존 투자사인 티비티파트너스(TBT), 휴맥스가 후속 투자를 이어갔고 <b>스마일게이트 인베스트먼트</b>, 우미글로벌, 더웰스 <b>인베스트먼트</b>, 신용보증기금 등이 신규 참여했다. 권민구 브이투브이 최고운영책임자(COO)는 “인천... ",https://www.etnews.com/20230105000148,https://www.etnews.com/20230105000148,2023-01-05 16:02:00,"&quot;서울도 당일배송&quot;…브이투브이, 새해 투데이 서비스 확대"
944,945,"2020년에 설립된 앤트는 스트롱벤처스, 베이스<b>인베스트먼트</b>, 삼양화학그룹, <b>스마일게이트인베스트먼트</b>로부터 프리 시리즈 A 투자를, 매쉬업엔젤스, 블루포인트파트너스로부터 시드 투자를 유치했다. 또한, 지난해... ",http://news.mt.co.kr/mtview.php?no=2023010414175682947,http://news.mt.co.kr/mtview.php?no=2023010414175682947,2023-01-04 17:49:00,"앤트, 38:1 경쟁률 뚫고 삼성전자 C랩 아웃사이드 선정"
945,946,"당시 투자에는 KDB산업은행을 비롯해 IMM<b>인베스트먼트</b>, 미래에셋캐피탈, KB디지털플랫폼펀드, <b>스마일게이트인베스트먼트</b> 등이 참여했다. 소프트뱅크벤처스와 BRV캐피탈매니지먼트, 버텍스그로쓰(Vertex Growth), 본드... ",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202301021447063200104829,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202301021447063200104829,2023-01-04 16:02:00,"[더벨][thebell League Table] 투자 한파에도 ICT 대세 여전, 국내외서 6조 몰..."
